year,county,real_property_value,public_utility_property_value,tangible_property_value,total_property_value,real_property_tax,public_utility_property_tax,tangible_property_tax,total_property_tax,special_assessments,residential_taxable_value,agricultural_taxable_value,industrial_taxable_value,commercial_taxable_value,mineral_taxable_value,total_taxable_value,parcels,acres_cauv,cauv_taxable,market_value_taxable,appraisal,res_ag_gross_millage,res_ag_net_millage,public_gross_millage,public_net_millage,tangible_millage,tangible_property_delinquent,real_property_delinquent,special_delinquent,total_delinquent,update_year,noncauv_taxable,cauv_tax,cauv_tax_acre,noncauv_tax,noncauv_tax_acre
2001,henry,376278000000,37995000000,88396000000,502668000000,18014000000,2480000000,5888000000,26382000000,802000000,245836480,91802690,20540160,25137980,0,383317310,5415,245299,58394190,184804880,NA,64.72,46.54,65.06,59.28,65.33,1078149,706176,96033,1880358,2017,33408500,2717665.6026,11.078991771674568,1554831.5899999999,6.338515811315985
2001,highland,440905000000,29645000000,51344000000,521893000000,16438000000,1393000000,2391000000,20222000000,566000000,293986020,95954310,9757250,53485330,0,453182910,6846,280186,38506820,107033770,NA,46.96,38.34,46.34,38.3,47.15,103885,1722799,184357,2011041,2018,57447490,1476351.4788000002,5.269183609459431,2202536.7666,7.860980800611023
2001,hocking,280860000000,51059000000,29598000000,361517000000,12240000000,2949000000,1661000000,16850000000,26000000,263710490,32035860,8964850,29771990,1103410,335586600,668,54728,3870260,13440220,update,61.29,46.01,60.82,48.06,61.16,337973,1621559,26403,1985935,2016,28165600,178070.66259999998,3.2537396323636893,1295899.2559999998,23.678907615845635
2001,holmes,459598000000,31050000000,84857000000,575506000000,20858000000,1785000000,4623000000,27266000000,0,264557180,159651540,27250040,53521380,3138710,508118850,5848,203097,28677990,120692480,update,54.37,44.42,55.07,47.86,54.34,141569,1189153,14496,1345218,2016,130973550,1273876.3158,6.272255699493345,5817845.091,28.645647601884814
2001,huron,747860000000,46790000000,139808000000,934458000000,28957000000,2781000000,8474000000,40211000000,260000000,519345600,102886490,37708240,94394010,106260,754440600,8511,271556,38549430,156660070,NA,59.36,37.67,61.39,42.76,60.28,1713703,1917538,110488,3741729,2018,64337060,1452157.0281,5.347541678696107,2423577.0502,8.924778131214188
2001,jackson,272926000000,41809000000,56024000000,370758000000,11354000000,1911000000,2712000000,15977000000,5000000,169753440,41821830,17466650,58903390,377070,288322380,1870,69616,4465610,13162520,NA,47.76,42.31,49.17,45.23,47.4,757958,2836295,3569,3597822,2017,37356220,188939.9591,2.7140306696736385,1580541.6682,22.70371277005286
2001,jefferson,707317000000,413280000000,110083000000,1230681000000,28444000000,20815000000,6236000000,55495000000,291000000,508906730,49392810,60899760,88751730,1327780,709278810,1709,83561,3942620,16846050,NA,56.84,38.19,55.76,48.61,52.86,6031171,6950608,3216689,16198468,2018,45450190,150568.6578,1.8019010997953588,1735742.7560999996,20.772163522456644
2001,knox,693234000000,46059000000,91899000000,831192000000,32148000000,2861000000,5525000000,40535000000,861000000,491377500,128404550,21937930,65334210,556650,707610840,5772,251722,35239930,119969000,NA,62.52,45.46,60.4,51.4,60.52,126763,2436323,268111,2831197,2017,93164620,1602007.2178,6.3641923145374655,4235263.6252,16.825162779574292
2001,lake,4405251000000,655943000000,580941000000,5642135000000,218501000000,50842000000,48027000000,317370000000,6262000000,3346621770,67749670,302495250,775206460,150780,4492223930,1005,18432,4689330,29736270,NA,85.9,48.33,82.92,55.22,81.61,11057387,52379526,1263009,64699922,2018,63060340,226635.31889999998,12.295752978515624,3047706.2322,165.34864541015625
2001,lawrence,477539000000,73884000000,49699000000,601122000000,15862000000,2759000000,1811000000,20432000000,227000000,400345840,45309330,9618670,65854870,753980,521882690,4293,110006,6331290,18961020,update,36.42,32.37,35.82,32.18,35.76,181222,4694464,827976,5703662,2016,38978040,204943.85729999997,1.863024355944221,1261719.1548,11.469548522807846
2001,licking,2233878000000,155635000000,260663000000,2650175000000,98022000000,9157000000,15119000000,122298000000,1645000000,1763569520,156178740,70982310,330187250,1256720,2322174540,5454,259111,41470740,208079680,NA,62.15,43.7,58.28,44.92,58.16,1946777,6072346,761714,8780837,2017,114708000,1812271.3380000002,6.9941891235802425,5012739.600000001,19.34591584301709
2001,logan,600342000000,51101000000,137643000000,789086000000,27758000000,3250000000,8626000000,39634000000,626000000,500316990,88296800,34250880,82379290,0,705243960,4504,244055,36187750,130328890,reappraisal,62.85,42.17,63.22,46.04,61.25,1344831,2851955,408076,4604862,2016,52109050,1526037.4175,6.252842258917047,2197438.6385,9.003866499354654
2001,lorain,4334622000000,355035000000,565463000000,5255120000000,203593000000,27084000000,42590000000,273268000000,2524000000,3541036490,92574340,192628690,617798230,75220,4444112970,4605,143886,24298240,118304870,NA,78.88,49.13,78.79,57.96,79.39,15216228,13397007,1541165,30154400,2018,68276100,1193772.5312,8.296655207594902,3354404.793,23.312933801759726
2001,lucas,6389731000000,451910000000,942264000000,7783905000000,349123000000,39040000000,82450000000,470613000000,28083000000,4709143190,74388840,255474630,1427032070,0,6466038730,2732,68182,21960990,147933540,NA,92.31,54.53,89.7,65.8,87.47,15030685,30282734,5029566,50342985,2018,52427850,1197532.7847,17.563767338887097,2858890.6605,41.930284539907895
2001,madison,502043000000,43366000000,64481000000,609890000000,21602000000,2388000000,3601000000,27590000000,466000000,348514910,93727370,21616610,53551330,0,517410220,2923,267926,59029520,173412140,NA,61.07,46.55,63.62,54.31,60.87,59438,1488757,121247,1669442,2017,34697850,2747824.1559999995,10.255907063890774,1615184.9174999997,6.028473972290856
2001,mahoning,3100194000000,229734000000,339863000000,3669790000000,156770000000,17112000000,26096000000,199978000000,1624000000,2319405930,113626910,104565910,613597130,5586160,3156782040,3460,105004,10988240,61860790,NA,76.46,51.57,78.16,57.69,76.8,21645462,47913876,12858145,82417483,2017,102638670,566663.5368,5.396590004190316,5293076.2118999995,50.40832931983543
2001,marion,691224000000,71226000000,134068000000,896517000000,33160000000,4819000000,9041000000,47020000000,651000000,563813210,77157190,35753490,119459420,3680,796186990,4631,213596,41259470,123559350,reappraisal,66.04,44.4,67.37,50.16,66.54,994213,3360414,364319,4718946,2016,35897720,1831920.468,8.576567295267703,1593858.7680000002,7.462025356280081
2001,medina,2680499000000,135207000000,283894000000,3099599000000,138269000000,11735000000,24945000000,174949000000,2053000000,2473340280,231237860,108548160,428574300,1001260,3242701860,4596,135835,31403690,194502700,reappraisal,87.83,46.68,89.23,48.1,86.92,1763543,7783562,368976,9916081,2016,199834170,1465924.2492,10.791947945669378,9328259.0556,68.67345717672177
2001,meigs,172787000000,47265000000,34826000000,254878000000,7036000000,2298000000,1649000000,10983000000,18000000,102016150,49357260,25127990,15752650,2693600,194947650,2143,74043,4410540,14623690,update,46.09,38.64,48.21,43.95,47.65,69909,2340769,67643,2478321,2016,44946720,170423.2656,2.301679640209068,1736741.2608,23.455846748511
2001,mercer,586786000000,30565000000,58172000000,675523000000,24050000000,1512000000,2884000000,28445000000,383000000,382092030,138528520,19857440,57778230,1760,598257980,5027,268659,51219450,276221520,NA,50.14,41.22,49.88,43.97,49.77,100212,763764,35657,899633,2017,87309070,2111265.729,7.8585334159659634,3598879.8654,13.395716746507654
2001,miami,1476047000000,91699000000,303268000000,1871014000000,62261000000,6015000000,19921000000,88196000000,888000000,1213995780,100419160,94036240,200284850,0,1608736030,4434,206072,46112910,183439040,reappraisal,64.79,39.78,65.05,44.19,65.46,4133972,2794278,70390,6998640,2016,54306250,1834371.5598000002,8.901605069102063,2160302.625,10.48324190088901
2001,monroe,139747000000,46889000000,71876000000,258513000000,4898000000,2280000000,3485000000,10663000000,9000000,70344940,48408940,18968360,9687030,3270585,150679855,2704,146607,7144930,22930020,update,49.93,32.41,49.41,42.35,49.04,117094,634261,7448,758803,2016,41264010,231567.18129999997,1.5795097184991165,1337366.5640999998,9.12211943563404
2001,montgomery,7471891000000,513368000000,1170373000000,9155631000000,447960000000,43558000000,98601000000,590118000000,20351000000,5557708910,87013600,313119000,1608947700,0,7566789210,3137,111529,30541320,115872370,NA,88.34,58.36,86.19,67.21,84.99,9043018,44993311,10783069,64819398,2017,56472280,1782391.4352000002,15.98141680818442,3295722.2608000003,29.550361437832315
2001,morgan,146449000000,92392000000,24494000000,263335000000,5164000000,4830000000,1199000000,11193000000,1000000,70692960,50977330,5422120,20524630,576680,148193720,4270,133567,8057400,22947550,NA,49.5,34.17,50.93,39.88,50.75,6828,588234,9966,605028,2018,42919930,275321.358,2.0612977606744183,1466574.0081,10.980062501216617
2001,morrow,387132000000,35756000000,18356000000,441245000000,16395000000,2128000000,1189000000,19711000000,149000000,289420450,76680630,5484770,29168690,685950,401440490,3421,203205,29497690,110537320,NA,57.24,42,62.27,47.81,60.61,1155886,2379784,136660,3672330,2017,47182940,1238902.98,6.096813464235624,1981683.4800000002,9.752139366649443
2001,muskingum,1008289000000,99203000000,139878000000,1247370000000,40343000000,6162000000,8789000000,55293000000,375000000,710665300,95939930,31161430,182422550,6709160,1026898370,4663,201080,15977330,65678550,NA,63.39,40.02,63.62,42.82,63.29,2234520,6080131,970544,9285195,2018,79962600,639412.7466,3.1798923145016906,3200103.252,15.914577541277103
2001,noble,114857000000,38817000000,14239000000,167913000000,4449000000,1861000000,678000000,6988000000,5000000,55474140,45620390,2620880,9804080,2954740,116474230,2486,93980,6102010,17775870,NA,47.95,37.92,47.66,42.94,47.77,13350,1108820,9463,1131633,2017,39518380,231388.21920000002,2.4621006512023835,1498536.9696000002,15.945275267078104
2001,ottawa,1041904000000,328255000000,133202000000,1503360000000,37456000000,17407000000,8073000000,62936000000,2538000000,793206320,58708780,65301040,142416240,0,1059632380,2970,110061,23036900,82100790,NA,66.24,36.32,62.79,39.84,61.68,212958,2491692,380263,3084913,2018,35671880,836700.208,7.602149789662096,1295602.6816,11.771678265689028
2001,paulding,210345000000,26874000000,28451000000,265670000000,9724000000,1490000000,1663000000,12877000000,443000000,145000960,57314500,9253240,15244640,0,226813340,4080,245148,34327780,132151370,update,58.37,45.15,62.66,50.03,56.51,113184,771689,85875,970748,2016,22986720,1549899.2669999998,6.3223002716726215,1037850.4079999999,4.233566694405012
2001,perry,273475000000,48168000000,21639000000,343281000000,12213000000,2944000000,1319000000,16476000000,174000000,195668510,51954800,6747000,24469890,2799620,281639820,1610,102124,10934620,28987290,NA,61.73,45.07,62.58,49.98,61.12,882699,3303865,225614,4412178,2017,41020180,492823.3234,4.825734630449258,1848779.5126,18.10328142845952
2001,pickaway,647158000000,83352000000,113836000000,844346000000,26418000000,4624000000,6413000000,37454000000,317000000,447728190,75764620,31106840,78886170,275140,633760960,5340,275573,58447560,172510160,NA,56.18,40.61,56.71,44.01,56.25,357208,3466471,162277,3985956,2017,17317060,2373555.4116,8.613163886157208,703245.8066,2.551940163223538
2001,pike,198738000000,40894000000,122222000000,361854000000,8835000000,2281000000,6503000000,17619000000,0,128531970,39931340,2780870,27701100,0,198945280,4129,168405,11668220,32500420,NA,60.18,43.74,64.51,47.62,52.81,2157102,2486266,208,4643576,2017,28263120,510367.9428,3.0305985142958938,1236228.8688,7.3408085793177165
2001,portage,2230047000000,117478000000,244440000000,2591965000000,104672000000,10156000000,21234000000,136062000000,1370000000,1722827620,135064260,122959350,342299840,4686990,2327838060,3437,117882,16047000,94334040,NA,87.11,45.91,87.44,51,86.36,925937,7196174,541228,8663339,2018,119017260,736717.77,6.249620552756146,5464082.4066,46.35213524202169
2001,preble,539291000000,45678000000,74322000000,659291000000,20371000000,2355000000,3893000000,26619000000,424000000,358337880,119375980,26946860,45031150,0,549691870,4279,233604,49255320,181169150,NA,53.18,40.92,54.87,42.54,54.59,651613,1885386,118289,2655288,2017,70120660,2015527.6944000002,8.627967390969333,2869337.4072000002,12.282912138490781
2001,putnam,433812000000,35403000000,65774000000,534989000000,16342000000,1704000000,2882000000,20928000000,351000000,285249420,113619400,12814990,30856400,0,442540210,8810,289007,54190100,201342970,NA,48.4,38.24,44.65,40.14,46.12,58340,456246,20500,535086,2017,59429300,2072229.424,7.170170355735329,2272576.432,7.863395807021975
2001,richland,1519985000000,121726000000,307917000000,1949629000000,76253000000,9048000000,22884000000,108185000000,1770000000,1101252350,96721400,90449450,258951630,44070,1547418900,5866,219553,30746010,103523500,NA,73.26,48,74.29,57.72,74.11,1858546,11289319,2046778,15194643,2017,65975390,1475808.48,6.721877997567786,3166818.72,14.423937363643404
2001,ross,693946000000,69858000000,168395000000,932198000000,26421000000,3785000000,9066000000,39272000000,218000000,538910310,95503550,46041480,107666130,2680,788124150,4325,308424,34558160,99414250,reappraisal,53.73,36.06,53.63,37.63,53.63,778545,1692300,41017,2511862,2016,60945390,1246167.2496,4.040435405804995,2197690.7634,7.125550422146136
2001,sandusky,788934000000,67235000000,155788000000,1011957000000,30224000000,3730000000,8267000000,42220000000,292000000,554044410,99345260,49364720,104803960,25620,807583970,4839,216555,41551880,114172990,NA,57.65,39.97,54.58,42.89,55.47,530933,2366006,132657,3029596,2018,57793380,1660828.6435999998,7.669315617741451,2310001.3986,10.667042546235367
2001,scioto,541634000000,83949000000,76805000000,702388000000,23486000000,4724000000,4267000000,32477000000,302000000,429349100,61263370,10070920,109169410,37420,609890220,5459,183580,11254770,42482210,update,58.61,43.55,61.23,45.61,57.13,441862,3024148,692036,4158046,2016,50008600,490145.2335,2.669927189781022,2177874.53,11.863354014598539
2001,seneca,675774000000,64156000000,121022000000,860952000000,26084000000,3767000000,7350000000,37201000000,358000000,442567980,124811010,35798830,80361710,1140,683540670,6304,318985,59371450,257512300,NA,59.99,38.29,61.81,50.16,61.37,312304,1606818,84456,2003578,2017,65439560,2273332.8205,7.126770288571563,2505680.7523999996,7.8551679621298796
2001,shelby,650432000000,54057000000,261188000000,965677000000,26702000000,2908000000,14167000000,43777000000,829000000,437939770,102446110,78061670,72601320,430,691049300,5623,231542,43909200,147199160,NA,55.13,39.72,56.74,44.42,54.3,1282348,885670,68862,2236880,2017,58536910,1744073.4239999999,7.532427913726235,2325086.0652,10.041746487462317
2001,stark,5236704000000,339874000000,854644000000,6431222000000,235171000000,24076000000,59983000000,319230000000,1186000000,3961919230,178510480,222631900,945105030,7293900,5315460540,5176,159846,31002110,157586090,NA,73.32,45.28,72.05,50.5,70.57,10185329,17924770,5317585,33427684,2018,147508370,1403775.5408,8.782049852983498,6679178.9936,41.78508685609899
2001,summit,8842250000000,411626000000,1193800000000,10447676000000,467905000000,32918000000,92678000000,593500000000,18479000000,6957582900,86087000,302000530,1763873200,2371250,9111914880,852,19730,6088180,36430690,NA,82.95,54.88,81.48,60.42,82.14,16968312,32519757,5447106,54935175,2017,79998820,334119.31840000005,16.934582787633047,4390335.2416,222.52079278256463
2001,trumbull,2577092000000,206755000000,488641000000,3272487000000,123956000000,14109000000,32510000000,170574000000,1422000000,1892715440,176786740,126487610,416209580,5468590,2617667960,3048,135495,12492380,49039450,NA,69.24,48.48,66.93,51.87,68.11,14396031,13665803,1126004,29187838,2017,164294360,605630.5824,4.469763330012177,7964990.572799999,58.78438741503376
2001,tuscarawas,1096244000000,95620000000,209536000000,1401400000000,45886000000,5841000000,13033000000,64759000000,113000000,807482850,139237910,62421900,198501950,4972090,1212616700,8107,240426,22832190,112227680,update,62.22,39.62,62.97,44.68,62.08,793457,3316756,117373,4227586,2016,116405720,904611.3677999999,3.7625355319308222,4611994.6263999995,19.18259517023949
2001,union,651449000000,67930000000,194446000000,913825000000,33340000000,4348000000,12668000000,50357000000,178000000,479311700,126275770,72548850,87466710,0,765603030,5352,239499,45670010,188910420,reappraisal,66.02,47.67,67.6,59.34,66.58,1327152,2095085,39032,3461269,2016,80605760,2177089.3767000004,9.090181490110607,3842476.5792000005,16.043810534490753
