id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland,woodland,year
"STANHOPE,FF-PHSIL0-2SP","STANHOPE,FF-PH",SIL,0-2,S,P,56,indx_59,350,230,2017
ST. CLAIRC12-18SEMW,ST. CLAIR,C,12-18,SE,MW,0,indx_49,350,230,2017
ST. CLAIRL2-6SMW,ST. CLAIR,L,2-6,S,MW,61,indx_69,440,230,2017
ST. CLAIRL6-12MMW,ST. CLAIR,L,6-12,M,MW,56,indx_59,350,230,2017
ST. CLAIRSIC12-18SEMW,ST. CLAIR,SIC,12-18,SE,MW,0,indx_49,350,230,2017
ST. CLAIRSIC12-25SEMW,ST. CLAIR,SIC,12-25,SE,MW,0,indx_49,350,230,2017
ST. CLAIRSIC18-25SEMW,ST. CLAIR,SIC,18-25,SE,MW,0,indx_49,350,230,2017
ST. CLAIRSIC6-12SEMW,ST. CLAIR,SIC,6-12,SE,MW,47,indx_49,350,230,2017
ST. CLAIRSICL12-18MMW,ST. CLAIR,SICL,12-18,M,MW,49,indx_49,350,230,2017
ST. CLAIRSICL12-25MMW,ST. CLAIR,SICL,12-25,M,MW,40,indx_49,350,230,2017
ST. CLAIRSICL12-25SEMW,ST. CLAIR,SICL,12-25,SE,MW,0,indx_49,350,230,2017
ST. CLAIRSICL18-25MMW,ST. CLAIR,SICL,18-25,M,MW,0,indx_49,350,230,2017
ST. CLAIRSICL2-6MMW,ST. CLAIR,SICL,2-6,M,MW,56,indx_59,350,230,2017
ST. CLAIRSICL4-12MMW,ST. CLAIR,SICL,4-12,M,MW,54,indx_59,350,230,2017
ST. CLAIRSICL6-12MMW,ST. CLAIR,SICL,6-12,M,MW,54,indx_59,350,230,2017
ST. CLAIRSIL12-18MMW,ST. CLAIR,SIL,12-18,M,MW,51,indx_59,350,230,2017
ST. CLAIRSIL12-25MMW,ST. CLAIR,SIL,12-25,M,MW,42,indx_49,350,230,2017
ST. CLAIRSIL2-6MMW,ST. CLAIR,SIL,2-6,M,MW,59,indx_59,350,230,2017
ST. CLAIRSIL2-6SMW,ST. CLAIR,SIL,2-6,S,MW,61,indx_69,440,230,2017
ST. CLAIRSIL6-12MMW,ST. CLAIR,SIL,6-12,M,MW,56,indx_59,350,230,2017
ST. CLAIRSIL6-12SMW,ST. CLAIR,SIL,6-12,S,MW,59,indx_59,350,230,2017
"STEINSBURG-RIGLEY,VFSL15-25SW","STEINSBURG-RIGLEY,V",FSL,15-25,S,W,58,indx_59,350,230,2017
"STEINSBURG-RIGLEY,VFSL3-8SW","STEINSBURG-RIGLEY,V",FSL,3-8,S,W,73,indx_79,1590,590,2017
"STEINSBURG-RIGLEY,VFSL8-15SW","STEINSBURG-RIGLEY,V",FSL,8-15,S,W,66,indx_69,1270,270,2017
STEINSBURGSL15-25SW,STEINSBURG,SL,15-25,S,W,48,indx_49,350,230,2017
"STENDAL,FF-PHSIL0-2SSWP","STENDAL,FF-PH",SIL,0-2,S,SWP,59,indx_59,570,230,2017
"STENDAL,OF-PHSIL0-2SSWP","STENDAL,OF-PH",SIL,0-2,S,SWP,61,indx_69,650,230,2017
"STONELICK,FF-PHFSL0-2SW","STONELICK,FF-PH",FSL,0-2,S,W,60,indx_69,650,230,2017
STONELICKFSL0-2SW,STONELICK,FSL,0-2,S,W,62,indx_69,640,230,2017
"STONELICK,GR-SUBST,FF-PHL0-1SW","STONELICK,GR-SUBST,FF-PH",L,0-1,S,W,60,indx_69,650,230,2017
STONELICKL0-2SW,STONELICK,L,0-2,S,W,62,indx_69,640,230,2017
"STONELICK,OF-PHL0-2SW","STONELICK,OF-PH",L,0-2,S,W,62,indx_69,640,230,2017
"STONELICK,OF-PHSL0-2SW","STONELICK,OF-PH",SL,0-2,S,W,60,indx_69,500,230,2017
STONELICKSL0-2SW,STONELICK,SL,0-2,S,W,59,indx_59,350,230,2017
"STONE,RF-PHCL0-2SSWP","STONE,RF-PH",CL,0-2,S,SWP,80,indx_89,2340,540,2017
STONESICL0-2SSWP,STONE,SICL,0-2,S,SWP,80,indx_89,2340,540,2017
"STRAWN-CROSBY,C0-2SMW","STRAWN-CROSBY,C",,0-2,S,MW,67,indx_69,1200,230,2017
"STRAWN-CROSBY,C2-6SMW","STRAWN-CROSBY,C",,2-6,S,MW,64,indx_69,820,230,2017
STRAWNSICL12-18MMW,STRAWN,SICL,12-18,M,MW,47,indx_49,350,230,2017
STRAWNSICL2-6MMW,STRAWN,SICL,2-6,M,MW,54,indx_59,350,230,2017
STRAWNSICL6-12MMW,STRAWN,SICL,6-12,M,MW,51,indx_59,350,230,2017
"STRINGLEY-SLIGO,OF-PHL0-2SW","STRINGLEY-SLIGO,OF-PH",L,0-2,S,W,74,indx_79,1870,870,2017
SUGARVALLEY-FINCASTLESIL0-2SSWP,SUGARVALLEY-FINCASTLE,SIL,0-2,S,SWP,80,indx_89,2210,410,2017
SUGARVALLEYSIL0-2SSWP,SUGARVALLEY,SIL,0-2,S,SWP,82,indx_89,2210,410,2017
SUMMITVILLESIL10-15MMW,SUMMITVILLE,SIL,10-15,M,MW,55,indx_59,350,230,2017
SUMMITVILLESIL10-20SMW,SUMMITVILLE,SIL,10-20,S,MW,56,indx_59,350,230,2017
SUMMITVILLESIL2-5SMW,SUMMITVILLE,SIL,2-5,S,MW,64,indx_69,410,230,2017
SUMMITVILLESIL5-10MMW,SUMMITVILLE,SIL,5-10,M,MW,58,indx_59,350,230,2017
SUMMITVILLESIL5-10SMW,SUMMITVILLE,SIL,5-10,S,MW,60,indx_69,350,230,2017
SWANTONFSL0-2SVP,SWANTON,FSL,0-2,S,VP,53,indx_59,350,230,2017
"SWANTON,V,SI-SUBSLFSL0-2SVP","SWANTON,V,SI-SUBSL",FSL,0-2,S,VP,53,indx_59,350,230,2017
SWITZERLANDSIL15-25MW,SWITZERLAND,SIL,15-25,M,W,33,indx_49,350,230,2017
SWITZERLANDSIL3-8MW,SWITZERLAND,SIL,3-8,M,W,60,indx_69,1200,230,2017
SWITZERLANDSIL8-15MW,SWITZERLAND,SIL,8-15,M,W,53,indx_59,350,230,2017
"TAGGART,RF-PHSIL0-2SSWP","TAGGART,RF-PH",SIL,0-2,S,SWP,70,indx_79,1900,230,2017
TAGGARTSIL0-2SSWP,TAGGART,SIL,0-2,S,SWP,70,indx_79,1900,230,2017
TAGGARTSIL0-3SSWP,TAGGART,SIL,0-3,S,SWP,70,indx_79,1900,230,2017
TAGGARTSIL0-4SSWP,TAGGART,SIL,0-4,S,SWP,70,indx_79,1900,230,2017
TARHOLLOWSIL2-6SMW,TARHOLLOW,SIL,2-6,S,MW,69,indx_69,1100,230,2017
TARLTONSIL6-12MMW,TARLTON,SIL,6-12,M,MW,60,indx_69,610,230,2017
TAWASMUCK0-2SVP,TAWAS,MUCK,0-2,S,VP,87,indx_89,2450,650,2017
"TEDROW-DIXBORO,C0-2SSWP","TEDROW-DIXBORO,C",,0-2,S,SWP,62,indx_69,940,230,2017
TEDROWFS0-3SSWP,TEDROW,FS,0-3,S,SWP,58,indx_59,390,230,2017
TEDROWLFS0-2SSWP,TEDROW,LFS,0-2,S,SWP,58,indx_59,390,230,2017
TEDROWLFS0-3SSWP,TEDROW,LFS,0-3,S,SWP,58,indx_59,390,230,2017
TEDROWLFS2-6SSWP,TEDROW,LFS,2-6,S,SWP,56,indx_59,350,230,2017
TEDROWLS0-3SSWP,TEDROW,LS,0-3,S,SWP,57,indx_59,350,230,2017
"TEDROW,V,SI-SUBSLLFS0-2SSWP","TEDROW,V,SI-SUBSL",LFS,0-2,S,SWP,64,indx_69,990,230,2017
TEEGARDENSIL2-6SMW,TEEGARDEN,SIL,2-6,S,MW,68,indx_69,1090,230,2017
TEEGARDENSIL6-15MMW,TEEGARDEN,SIL,6-15,M,MW,61,indx_69,550,230,2017
TEEGARDENSIL6-15SMW,TEEGARDEN,SIL,6-15,S,MW,63,indx_69,680,230,2017
"THACKERY,M-SUBSTSIL0-2SMW","THACKERY,M-SUBST",SIL,0-2,S,MW,71,indx_79,1700,700,2017
"THACKERY,M-SUBSTSIL2-6SMW","THACKERY,M-SUBST",SIL,2-6,S,MW,68,indx_69,1410,410,2017
THACKERYSIL0-2SMW,THACKERY,SIL,0-2,S,MW,71,indx_79,1700,700,2017
THACKERYSIL1-4SMW,THACKERY,SIL,1-4,S,MW,70,indx_79,1590,590,2017
THACKERYSIL2-6MMW,THACKERY,SIL,2-6,M,MW,66,indx_69,1250,250,2017
THACKERYSIL2-6SMW,THACKERY,SIL,2-6,S,MW,68,indx_69,1410,410,2017
"THACKERY,S-SUBSTL0-2SMW","THACKERY,S-SUBST",L,0-2,S,MW,71,indx_79,1700,700,2017
"THACKERY,S-SUBSTSL1-3SMW","THACKERY,S-SUBST",SL,1-3,S,MW,69,indx_69,1540,540,2017
"THACKERY,T-SUBSTL0-2SMW","THACKERY,T-SUBST",L,0-2,S,MW,71,indx_79,1700,700,2017
"THACKERY,T-SUBSTSIL0-2SMW","THACKERY,T-SUBST",SIL,0-2,S,MW,71,indx_79,1700,700,2017
"THACKERY,VSIL0-2SMW","THACKERY,V",SIL,0-2,S,MW,76,indx_79,1790,790,2017
"THACKERY,VSIL2-6SMW","THACKERY,V",SIL,2-6,S,MW,74,indx_79,1430,430,2017
THRIFTONCL12-20SEW,THRIFTON,CL,12-20,SE,W,25,indx_49,350,230,2017
THRIFTONCL6-12SEW,THRIFTON,CL,6-12,SE,W,53,indx_59,350,230,2017
TIDERISHIL0-2SSWP,TIDERISHI,L,0-2,S,SWP,88,indx_89,2910,1110,2017
"TILSIT-COOLVILLE,AS,UNDULATING3-8SMW","TILSIT-COOLVILLE,AS,UNDULATING",,3-8,S,MW,62,indx_69,970,230,2017
TILSITSIL0-2SMW,TILSIT,SIL,0-2,S,MW,75,indx_79,1350,350,2017
TILSITSIL0-3SMW,TILSIT,SIL,0-3,S,MW,68,indx_69,1350,350,2017
TILSITSIL0-4SMW,TILSIT,SIL,0-4,S,MW,68,indx_69,1350,350,2017
TILSITSIL12-18SMW,TILSIT,SIL,12-18,S,MW,57,indx_59,500,230,2017
TILSITSIL2-6MMW,TILSIT,SIL,2-6,M,MW,66,indx_69,1060,230,2017
TILSITSIL3-8SMW,TILSIT,SIL,3-8,S,MW,65,indx_69,1010,230,2017
TILSITSIL6-12SMW,TILSIT,SIL,6-12,S,MW,61,indx_69,880,230,2017
"TIOGA,FF-PHFSL0-2SW","TIOGA,FF-PH",FSL,0-2,S,W,65,indx_69,1190,230,2017
"TIOGA,FF-PHL0-2SW","TIOGA,FF-PH",L,0-2,S,W,68,indx_69,1390,390,2017
"TIOGA,FF-PHSL0-2SW","TIOGA,FF-PH",SL,0-2,S,W,65,indx_69,1190,230,2017
TIOGAFSL0-2SW,TIOGA,FSL,0-2,S,W,68,indx_69,1380,380,2017
TIOGAL0-2SW,TIOGA,L,0-2,S,W,72,indx_79,1510,510,2017
"TIOGA,OF-PHFSL0-2SW","TIOGA,OF-PH",FSL,0-2,S,W,68,indx_69,1380,380,2017
"TIOGA,OF-PHL0-2SW","TIOGA,OF-PH",L,0-2,S,W,72,indx_79,1510,510,2017
"TIOGA,OF-PHSIL0-2SW","TIOGA,OF-PH",SIL,0-2,S,W,72,indx_79,1510,510,2017
"TIOGA,RF-PHFSL0-2SW","TIOGA,RF-PH",FSL,0-2,S,W,68,indx_69,1380,380,2017
"TIOGA,RF-PHL0-2SW","TIOGA,RF-PH",L,0-2,S,W,72,indx_79,1510,510,2017
"TIOGA,RF-PHSL0-2SW","TIOGA,RF-PH",SL,0-2,S,W,68,indx_69,1380,380,2017
"TIOGA,VL0-2SW","TIOGA,V",L,0-2,S,W,73,indx_79,1700,700,2017
"TIOGA,VSIL0-2SW","TIOGA,V",SIL,0-2,S,W,73,indx_79,1700,700,2017
TIPPECANOESIL0-2SMW,TIPPECANOE,SIL,0-2,S,MW,74,indx_79,1880,880,2017
TIPPECANOESIL2-6SMW,TIPPECANOE,SIL,2-6,S,MW,71,indx_79,1660,660,2017
TIROSIL0-2SSWP,TIRO,SIL,0-2,S,SWP,78,indx_79,2010,230,2017
TIROSIL1-4SSWP,TIRO,SIL,1-4,S,SWP,77,indx_79,1910,230,2017
TIROSIL2-6SSWP,TIRO,SIL,2-6,S,SWP,74,indx_79,1700,230,2017
TITUSVILLESIL10-15MMW,TITUSVILLE,SIL,10-15,M,MW,60,indx_69,460,230,2017
TITUSVILLESIL10-15SMW,TITUSVILLE,SIL,10-15,S,MW,62,indx_69,630,230,2017
TITUSVILLESIL2-5SMW,TITUSVILLE,SIL,2-5,S,MW,68,indx_69,1090,230,2017
TITUSVILLESIL2-6SMW,TITUSVILLE,SIL,2-6,S,MW,68,indx_69,1090,230,2017
TITUSVILLESIL5-10MMW,TITUSVILLE,SIL,5-10,M,MW,62,indx_69,630,230,2017
TITUSVILLESIL5-10SMW,TITUSVILLE,SIL,5-10,S,MW,65,indx_69,790,230,2017
TITUSVILLESIL6-12MMW,TITUSVILLE,SIL,6-12,M,MW,62,indx_69,630,230,2017
TITUSVILLESIL6-12SMW,TITUSVILLE,SIL,6-12,S,MW,65,indx_69,790,230,2017
TITUSVILLESIL6-15SMW,TITUSVILLE,SIL,6-15,S,MW,64,indx_69,760,230,2017
"TOLEDO,PO-PHSIC0-1SVP","TOLEDO,PO-PH",SIC,0-1,S,VP,56,indx_59,700,230,2017
"TOLEDO,PO-PHSIC0-2SVP","TOLEDO,PO-PH",SIC,0-2,S,VP,56,indx_59,700,230,2017
"TOLEDO,PO-PHSICL0-2SVP","TOLEDO,PO-PH",SICL,0-2,S,VP,56,indx_59,700,230,2017
TOLEDOSIC0-1SVP,TOLEDO,SIC,0-1,S,VP,74,indx_79,1910,510,2017
TOLEDOSIC0-2SVP,TOLEDO,SIC,0-2,S,VP,74,indx_79,1910,510,2017
TOLEDOSICL0-1SVP,TOLEDO,SICL,0-1,S,VP,78,indx_79,2230,830,2017
TOLEDOSICL0-2SVP,TOLEDO,SICL,0-2,S,VP,78,indx_79,2230,830,2017
"TOLEDO,V,CALCAREOUSSIC0-2SVP","TOLEDO,V,CALCAREOUS",SIC,0-2,S,VP,74,indx_79,1480,230,2017
TOWERVILLESIL12-18SMW,TOWERVILLE,SIL,12-18,S,MW,46,indx_49,350,230,2017
TOWERVILLESIL6-12SMW,TOWERVILLE,SIL,6-12,S,MW,51,indx_59,350,230,2017
TRAPPIST-MUSESIL12-18MW,TRAPPIST-MUSE,SIL,12-18,M,W,43,indx_49,350,230,2017
TRAPPIST-MUSESIL2-6SW,TRAPPIST-MUSE,SIL,2-6,S,W,58,indx_59,780,230,2017
TRAPPIST-MUSESIL6-12MW,TRAPPIST-MUSE,SIL,6-12,M,W,55,indx_59,350,230,2017
TRAPPISTSIL15-25MW,TRAPPIST,SIL,15-25,M,W,37,indx_49,350,230,2017
TRAPPISTSIL15-25SW,TRAPPIST,SIL,15-25,S,W,37,indx_49,350,230,2017
TRAPPISTSIL18-25SW,TRAPPIST,SIL,18-25,S,W,33,indx_49,350,230,2017
TRAPPISTSIL3-8SW,TRAPPIST,SIL,3-8,S,W,58,indx_59,780,230,2017
TRAPPISTSIL8-15SW,TRAPPIST,SIL,8-15,S,W,55,indx_59,350,230,2017
"TREATY,OV-PHSIL0-1SVP","TREATY,OV-PH",SIL,0-1,S,VP,86,indx_89,2670,870,2017
TREATYSICL0-1SVP,TREATY,SICL,0-1,S,VP,89,indx_89,2830,1030,2017
TREATYSICL0-2SVP,TREATY,SICL,0-2,S,VP,89,indx_89,2830,1030,2017
"TREMONT,OF-PHSIL0-2SMW","TREMONT,OF-PH",SIL,0-2,S,MW,83,indx_89,3110,2110,2017
"TREMONT,RF-PHSICL0-2SMW","TREMONT,RF-PH",SICL,0-2,S,MW,83,indx_89,3110,2110,2017
TRUMBULLSICL0-2SP,TRUMBULL,SICL,0-2,S,P,55,indx_59,350,230,2017
TRUMBULLSIL0-2SP,TRUMBULL,SIL,0-2,S,P,57,indx_59,480,230,2017
TRUMBULLSIL2-6SP,TRUMBULL,SIL,2-6,S,P,57,indx_59,480,230,2017
TUSCARAWASCN-SIL6-18SMW,TUSCARAWAS,CN-SIL,6-18,S,MW,49,indx_49,350,230,2017
"TUSCOLA-BENNINGTON,C2-6SMW","TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,indx_79,890,230,2017
TUSCOLAFSL0-2SMW,TUSCOLA,FSL,0-2,S,MW,80,indx_89,1770,770,2017
TUSCOLAFSL2-6SMW,TUSCOLA,FSL,2-6,S,MW,77,indx_79,1530,530,2017
TUSCOLAFSL3-8SMW,TUSCOLA,FSL,3-8,S,MW,75,indx_79,1420,420,2017
TUSCOLAL2-6MMW,TUSCOLA,L,2-6,M,MW,76,indx_79,1440,440,2017
TUSCOLAL2-6SMW,TUSCOLA,L,2-6,S,MW,80,indx_89,1770,770,2017
TUSCOLAL6-12MMW,TUSCOLA,L,6-12,M,MW,73,indx_79,1180,230,2017
TUSCOLALFS0-2SMW,TUSCOLA,LFS,0-2,S,MW,78,indx_79,1640,640,2017
TUSCOLALFS2-6SMW,TUSCOLA,LFS,2-6,S,MW,75,indx_79,1440,440,2017
"TUSCOLA-SHINROCK,C2-6SMW","TUSCOLA-SHINROCK,C",,2-6,S,MW,73,indx_79,1590,590,2017
TUSCOLASIL0-2SMW,TUSCOLA,SIL,0-2,S,MW,81,indx_89,2610,1610,2017
TUSCOLASIL2-6SMW,TUSCOLA,SIL,2-6,S,MW,79,indx_79,2050,1050,2017
"TUSCOLA,VFSL1-6SMW","TUSCOLA,V",FSL,1-6,S,MW,77,indx_79,1850,850,2017
TUSCOLAVFSL2-6SMW,TUSCOLA,VFSL,2-6,S,MW,80,indx_89,1770,770,2017
"TUSCOLA,VFSL6-12SMW","TUSCOLA,V",FSL,6-12,S,MW,69,indx_69,1220,230,2017
TYGARTSIL0-3SSWP,TYGART,SIL,0-3,S,SWP,62,indx_69,710,230,2017
TYLERSIL0-2SSWP,TYLER,SIL,0-2,S,SWP,58,indx_59,1080,230,2017
TYLERSIL2-5SSWP,TYLER,SIL,2-5,S,SWP,56,indx_59,890,230,2017
TYNERLS1-6SW,TYNER,LS,1-6,S,W,44,indx_49,350,230,2017
TYNERLS6-12SW,TYNER,LS,6-12,S,W,40,indx_49,350,230,2017
"TYNER-OTISVILLE,C2-6SW","TYNER-OTISVILLE,C",,2-6,S,W,43,indx_49,350,230,2017
"TYNER,VSL0-2SW","TYNER,V",SL,0-2,S,W,49,indx_49,350,230,2017
"UDIPSAMMENTS-SPINKS,C0-6SW","UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,indx_49,350,230,2017
UNIONTOWNSIL0-2SMW,UNIONTOWN,SIL,0-2,S,MW,77,indx_79,1870,870,2017
UNIONTOWNSIL1-6SMW,UNIONTOWN,SIL,1-6,S,MW,76,indx_79,1780,780,2017
UNIONTOWNSIL2-6MMW,UNIONTOWN,SIL,2-6,M,MW,72,indx_79,1520,520,2017
UNIONTOWNSIL2-6SMW,UNIONTOWN,SIL,2-6,S,MW,76,indx_79,1780,780,2017
UNIONTOWNSIL6-12MMW,UNIONTOWN,SIL,6-12,M,MW,68,indx_69,1010,230,2017
"UPSHUR-BERKS,C15-25MW","UPSHUR-BERKS,C",,15-25,M,W,43,indx_49,350,230,2017
"UPSHUR-BERKS,C6-15MW","UPSHUR-BERKS,C",,6-15,M,W,43,indx_49,350,230,2017
UPSHURC12-18SEW,UPSHUR,C,12-18,SE,W,37,indx_49,350,230,2017
UPSHURC18-25SEW,UPSHUR,C,18-25,SE,W,0,indx_49,350,230,2017
UPSHURC6-12SEW,UPSHUR,C,6-12,SE,W,43,indx_49,350,230,2017
UPSHUR-ELBASICL15-25SW,UPSHUR-ELBA,SICL,15-25,S,W,50,indx_59,350,230,2017
UPSHUR-ELBASICL8-15SW,UPSHUR-ELBA,SICL,8-15,S,W,63,indx_69,350,230,2017
"UPSHUR-GILPIN,C15-25MW","UPSHUR-GILPIN,C",,15-25,M,W,47,indx_49,350,230,2017
"UPSHUR-GILPIN,C15-25SW","UPSHUR-GILPIN,C",,15-25,S,W,50,indx_59,350,230,2017
"UPSHUR-GILPIN,C8-15MW","UPSHUR-GILPIN,C",,8-15,M,W,50,indx_59,350,230,2017
"UPSHUR-GILPIN,C8-15SW","UPSHUR-GILPIN,C",,8-15,S,W,57,indx_59,350,230,2017
"UPSHUR-MUSKINGUM,C10-15MW","UPSHUR-MUSKINGUM,C",,10-15,M,W,48,indx_49,350,230,2017
"UPSHUR-MUSKINGUM,C15-20MW","UPSHUR-MUSKINGUM,C",,15-20,M,W,42,indx_49,350,230,2017
"UPSHUR-MUSKINGUM,C2-5MW","UPSHUR-MUSKINGUM,C",,2-5,M,W,59,indx_59,350,230,2017
"UPSHUR-MUSKINGUM,C5-10MW","UPSHUR-MUSKINGUM,C",,5-10,M,W,54,indx_59,350,230,2017
UPSHURSIC15-25SEW,UPSHUR,SIC,15-25,SE,W,0,indx_49,350,230,2017
UPSHURSIC8-15SEW,UPSHUR,SIC,8-15,SE,W,43,indx_49,350,230,2017
UPSHURSICL12-18SW,UPSHUR,SICL,12-18,S,W,52,indx_59,350,230,2017
UPSHURSICL12-20MW,UPSHUR,SICL,12-20,M,W,54,indx_59,350,230,2017
UPSHURSICL15-25MW,UPSHUR,SICL,15-25,M,W,47,indx_49,350,230,2017
UPSHURSICL15-25SEW,UPSHUR,SICL,15-25,SE,W,0,indx_49,350,230,2017
UPSHURSICL15-25SW,UPSHUR,SICL,15-25,S,W,50,indx_59,350,230,2017
UPSHURSICL18-25SW,UPSHUR,SICL,18-25,S,W,47,indx_49,350,230,2017
UPSHURSICL2-6SW,UPSHUR,SICL,2-6,S,W,59,indx_59,350,230,2017
UPSHURSICL6-12MW,UPSHUR,SICL,6-12,M,W,54,indx_59,350,230,2017
UPSHURSICL6-12SW,UPSHUR,SICL,6-12,S,W,57,indx_59,350,230,2017
UPSHURSICL6-15MW,UPSHUR,SICL,6-15,M,W,53,indx_59,350,230,2017
UPSHURSICL6-15SW,UPSHUR,SICL,6-15,S,W,55,indx_59,350,230,2017
UPSHURSICL8-15MW,UPSHUR,SICL,8-15,M,W,52,indx_59,350,230,2017
UPSHURSICL8-15SW,UPSHUR,SICL,8-15,S,W,54,indx_59,350,230,2017
UPSHURSIL12-18MW,UPSHUR,SIL,12-18,M,W,54,indx_59,350,230,2017
UPSHURSIL2-6SW,UPSHUR,SIL,2-6,S,W,60,indx_69,350,230,2017
UPSHURSIL2-8SW,UPSHUR,SIL,2-8,S,W,60,indx_69,350,230,2017
UPSHURSIL3-8SW,UPSHUR,SIL,3-8,S,W,60,indx_69,350,230,2017
UPSHURSIL6-12MW,UPSHUR,SIL,6-12,M,W,56,indx_59,350,230,2017
UPSHURSIL8-15SW,UPSHUR,SIL,8-15,S,W,56,indx_59,350,230,2017
"UPSHUR-STEINSBURG,C15-25SW","UPSHUR-STEINSBURG,C",,15-25,S,W,47,indx_49,350,230,2017
VALLEY-LORAINSIL0-2SP,VALLEY-LORAIN,SIL,0-2,S,P,64,indx_69,1100,230,2017
VALLEYSICL0-2SP,VALLEY,SICL,0-2,S,P,53,indx_59,350,230,2017
VALLEYSIL0-2SP,VALLEY,SIL,0-2,S,P,55,indx_59,350,230,2017
"VANDALIA-BROOKSIDE,C12-20MW","VANDALIA-BROOKSIDE,C",,12-20,M,W,56,indx_59,350,230,2017
"VANDALIA-BROOKSIDE,C15-25SW","VANDALIA-BROOKSIDE,C",,15-25,S,W,57,indx_59,350,230,2017
"VANDALIA-GILPIN,C15-25SEW","VANDALIA-GILPIN,C",,15-25,SE,W,40,indx_49,350,230,2017
VANDALIA-GUERNSEYSICL15-25MW,VANDALIA-GUERNSEY,SICL,15-25,M,W,47,indx_49,350,230,2017
VANDALIA-GUERNSEYSICL8-15MW,VANDALIA-GUERNSEY,SICL,8-15,M,W,54,indx_59,350,230,2017
"VANDALIA-RICHLAND,C15-25SW","VANDALIA-RICHLAND,C",,15-25,S,W,57,indx_59,350,230,2017
VANDALIASICL12-18SW,VANDALIA,SICL,12-18,S,W,56,indx_59,350,230,2017
VANDALIASICL15-25MW,VANDALIA,SICL,15-25,M,W,48,indx_49,350,230,2017
VANDALIASICL15-25SEW,VANDALIA,SICL,15-25,SE,W,37,indx_49,350,230,2017
VANDALIASICL15-25SW,VANDALIA,SICL,15-25,S,W,56,indx_59,350,230,2017
VANDALIASICL18-25SW,VANDALIA,SICL,18-25,S,W,53,indx_59,350,230,2017
VANDALIASICL6-12SW,VANDALIA,SICL,6-12,S,W,61,indx_69,350,230,2017
VANDALIASICL6-15MW,VANDALIA,SICL,6-15,M,W,57,indx_59,350,230,2017
VANDALIASICL8-15SW,VANDALIA,SICL,8-15,S,W,58,indx_59,350,230,2017
VANDALIASIL12-18SW,VANDALIA,SIL,12-18,S,W,56,indx_59,350,230,2017
VANDALIASIL15-25MW,VANDALIA,SIL,15-25,M,W,50,indx_59,350,230,2017
VANDALIASIL15-25SW,VANDALIA,SIL,15-25,S,W,54,indx_59,350,230,2017
VANDALIASIL8-15MW,VANDALIA,SIL,8-15,M,W,53,indx_59,350,230,2017
VANDALIASIL8-15SW,VANDALIA,SIL,8-15,S,W,56,indx_59,350,230,2017
VANDERGRIFTSIL2-6SMW,VANDERGRIFT,SIL,2-6,S,MW,72,indx_79,1340,340,2017
VANDERGRIFTSIL6-15SMW,VANDERGRIFT,SIL,6-15,S,MW,70,indx_79,1140,230,2017
VANLUEL0-2SSWP,VANLUE,L,0-2,S,SWP,74,indx_79,2320,520,2017
VAUGHNSVILLEL0-2SMW,VAUGHNSVILLE,L,0-2,S,MW,69,indx_69,1440,440,2017
VAUGHNSVILLEL0-3SMW,VAUGHNSVILLE,L,0-3,S,MW,69,indx_69,1440,440,2017
VAUGHNSVILLEL1-4SMW,VAUGHNSVILLE,L,1-4,S,MW,67,indx_69,1330,330,2017
VAUGHNSVILLEL2-6SMW,VAUGHNSVILLE,L,2-6,S,MW,66,indx_69,1290,290,2017
"VAUGHNSVILLE,VL0-2SMW","VAUGHNSVILLE,V",L,0-2,S,MW,60,indx_69,780,230,2017
VENANGOSIL0-2SSWP,VENANGO,SIL,0-2,S,SWP,64,indx_69,860,230,2017
VENANGOSIL2-6MSWP,VENANGO,SIL,2-6,M,SWP,59,indx_59,440,230,2017
VENANGOSIL2-6SSWP,VENANGO,SIL,2-6,S,SWP,62,indx_69,690,230,2017
VENANGOSIL6-12MSWP,VENANGO,SIL,6-12,M,SWP,57,indx_59,350,230,2017
VENANGOSIL6-12SSWP,VENANGO,SIL,6-12,S,SWP,59,indx_59,540,230,2017
"VENANGO,SS-SUBSTSIL0-2SSWP","VENANGO,SS-SUBST",SIL,0-2,S,SWP,64,indx_69,860,230,2017
"VENANGO,SS-SUBSTSIL2-6SSWP","VENANGO,SS-SUBST",SIL,2-6,S,SWP,62,indx_69,690,230,2017
VINCENTSICL2-6MW,VINCENT,SICL,2-6,M,W,65,indx_69,740,230,2017
VINCENTSICL2-6SW,VINCENT,SICL,2-6,S,W,68,indx_69,1030,230,2017
VINCENTSICL6-12MW,VINCENT,SICL,6-12,M,W,63,indx_69,350,230,2017
VINCENTSIL12-18SW,VINCENT,SIL,12-18,S,W,60,indx_69,350,230,2017
VINCENTSIL2-6SW,VINCENT,SIL,2-6,S,W,69,indx_69,1160,230,2017
VINCENTSIL6-12SW,VINCENT,SIL,6-12,S,W,66,indx_69,920,230,2017
VINCENTSIL6-15SW,VINCENT,SIL,6-15,S,W,66,indx_69,900,230,2017
"WABASHA,FF-PHSIC0-1SVP","WABASHA,FF-PH",SIC,0-1,S,VP,67,indx_69,1320,230,2017
"WABASHA,FF-PHSIC0-2SVP","WABASHA,FF-PH",SIC,0-2,S,VP,67,indx_69,1320,230,2017
